from,to,cost
300999,600028,0.3378554517972203
300999,600029,0.4608836350840113
300999,600030,0.3571163968541611
300999,600031,0.5469791967215313
300999,600036,0.6318332007258954
300999,600048,0.3797931196618771
300999,600050,0.4041911742760381
300999,600061,0.39281344363952075
300999,600085,0.32367145838831457
300999,600089,0.400069884257922
300999,600104,0.4286504214906499
300999,600115,0.5284652396751739
300999,600150,0.6192903118078021
300999,600160,0.5987606507636245
300999,600176,0.5403145357660152
300999,600188,0.36451844815153545
300999,600196,0.4493962625274225
300999,600219,0.5977672948876214
300999,600233,0.4595057747750366
300999,600276,0.5691300577473338
300999,600309,0.4690087112204204
300999,600332,0.27703420402233814
300999,600346,0.4800474591139591
300999,600362,0.5717731072349035
300999,600372,0.48030005529379605
300999,600406,0.5632963526031001
300999,600426,0.33032216447171403
300999,600436,0.41718110754219295
300999,600438,0.5466933446038802
300999,600460,0.5071812272470391
300999,600482,0.5626559724142308
300999,600515,0.4768231597680521
300999,600519,0.3694842499818758
300999,600570,0.5454640170866221
300999,600584,0.6406865060682623
300999,600585,0.468461819204257
300999,600588,0.6508756230557962
300999,600600,0.5232444958144069
300999,600660,0.5530126439346954
300999,600674,0.6850943070379476
300999,600690,0.4142551703961961
300999,600741,0.5579432147678269
300999,600745,0.5916607703068051
300999,600795,0.5891458507806215
300999,600803,0.5580365465681978
300999,600809,0.6380325226057626
300999,600845,0.47561693752734735
300999,600875,0.5698651320471813
300999,600886,0.6638851765512503
300999,600887,0.33340051238068213
300999,600905,0.4778293679052814
300999,600918,0.3556128944897001
300999,600919,0.6944144693621486
300999,600926,0.5762834610232173
300999,600938,0.42497840381234353
300999,600941,0.6664749464154915
300999,600958,0.3434998054918026
300999,600989,0.5722394569658358
300999,600999,0.31522768640788656
300999,601009,0.5442793476348537
300999,601012,0.47531459993874736
300999,601021,0.478727723400842
300999,601059,0.4735721496826647
300999,601066,0.38509389683338857
300999,601088,0.5505303587694703
300999,601111,0.6134515856171688
300999,601117,0.3454463822782107
300999,601127,0.6401666203712209
300999,601136,0.4815467761436091
300999,601166,0.5972009472100253
300999,601169,0.6877432735119888
300999,601186,0.28660497360698933
300999,601211,0.3605448174879895
300999,601225,0.541902197033261
300999,601236,0.49591737122969215
300999,601238,0.42558045605703065
300999,601318,0.37834890014066513
300999,601319,0.5263854417720408
300999,601328,0.6834920083590926
300999,601336,0.37809895073305433
300999,601360,0.5745541103648042
300999,601377,0.39458651332776085
300999,601390,0.3252467381109606
300999,601600,0.5942032888843081
300999,601601,0.4676758184430114
300999,601607,0.32613765904928393
300999,601618,0.432335907847447
300999,601628,0.33460913880505483
300999,601633,0.4947486582342605
300999,601668,0.38691723953971324
300999,601669,0.42998401366689565
300999,601688,0.3518058086893755
300999,601698,0.575686661683329
300999,601699,0.32164145194125116
300999,601728,0.5675786270968451
300999,601766,0.384907092658624
300999,601788,0.32607171030790905
300999,601799,0.5839982123136952
300999,601800,0.31510069067719626
300999,601808,0.4158951968245034
300999,601816,0.637336457281347
300999,601818,0.63758223258728
300999,601838,0.6961027862272784
300999,601857,0.38365796720294487
300999,601865,0.5623614709834668
300999,601868,0.5392433796604232
300999,601872,0.5672866214688115
300999,601877,0.47283128063938373
300999,601878,0.3713752224995016
300999,601881,0.49771739716584373
300999,601888,0.4601675975819658
300999,601898,0.45462883990304037
300999,601899,0.6013689411555141
300999,601901,0.34129338105967344
300999,601916,0.6997719767471049
300999,601919,0.42513817950692656
300999,601985,0.5227347367343176
300999,601989,0.5658412191284585
300999,601995,0.39396314741226446
300999,601998,0.5450706435395618
300999,603019,0.4294946545825833
300999,603195,0.5689853330718933
300999,603260,0.5220170637024991
300999,603288,0.3755223838733922
300999,603369,0.46363972076553706
300999,603392,0.538763157686579
300999,603501,0.5799274879538595
300999,603659,0.688726712128162
300999,603799,0.6622995894664168
300999,603806,0.5696716013104894
300999,603833,0.5072603272822692
300999,603986,0.6885984394687709
300999,603993,0.6737044524755014
300999,617,0.6509160153830815
300999,625,0.443555193720641
300999,63,0.5332883339084938
300999,630,0.6337932164442994
300999,651,0.568121534910411
300999,661,0.584956738081633
300999,688008,0.5148031096070957
300999,688009,0.48179867441136925
300999,688012,0.5927405786692256
300999,688036,0.6561370926598029
300999,688041,0.6208900174691069
300999,688082,0.39375698100717105
300999,688111,0.6152200763724176
300999,688126,0.3850205121436808
300999,688169,0.567636032686798
300999,688187,0.5547527182648014
300999,688223,0.4767200409907517
300999,688256,0.6397470730309593
300999,688303,0.6490657863932612
300999,688396,0.46747600468660144
300999,688472,0.44047803181178347
300999,688599,0.4170894036276519
300999,688981,0.5418334541509637
300999,708,0.43724531620559015
300999,725,0.4742906839455948
300999,768,0.5991317996244521
300999,776,0.41303215444417085
300999,786,0.5469555784654772
300999,792,0.2992559346538738
300999,800,0.4332069107158888
300999,858,0.3520467073471102
300999,895,0.6959401244454542
300999,938,0.5931992536425129
300999,963,0.6727384011527628
300999,977,0.6767382414255161
300999,983,0.3115681660469264
300999,999,0.5864404608928135
301,1,0.4348532715695498
301,100,0.5234167405491084
301,157,0.47616855292387017
301,166,0.3712146080116302
301,1979,0.5273166014888959
301,2,0.5468714764737062
301,2001,0.39868336269475024
301,2027,0.5819594360491573
301,2028,0.5073500696178679
301,2049,0.6135230976969379
301,2050,0.6814035967715154
301,2074,0.547365390939396
301,2129,0.4500301121984629
301,2142,0.4932636854822907
301,2179,0.6147827687452916
301,2180,0.5525006433438091
301,2230,0.41129289257341584
301,2236,0.4082675094211855
301,2252,0.5772129049404021
301,2271,0.46959389716931343
301,2304,0.5220279609162849
301,2352,0.4653275812139974
301,2371,0.6742380323927444
301,2415,0.3532327539596781
301,2459,0.4417906705937472
301,2460,0.45789254572413907
301,2466,0.44412036334290383
301,2493,0.3516436528479494
301,2555,0.5192148051026318
301,2594,0.6256385011127011
301,2601,0.4627257607066766
301,2709,0.44182774234223465
301,2736,0.42832967667055155
301,2812,0.408336225627249
301,2916,0.660409021785632
301,2920,0.5404604907905137
301,300014,0.3526618529081448
301,300015,0.3963626225497865
301,300033,0.4994213777095299
301,300059,0.42279660223643845
301,300122,0.4500922506426256
301,300124,0.45767266057073885
301,300274,0.4032972778242334
301,300308,0.5444718453026842
301,300316,0.38993059359623405
301,300347,0.5213114413215663
301,300394,0.5648354580260008
301,300408,0.5983295429554798
301,300418,0.3366514259481771
301,300433,0.5547017392572166
301,300442,0.578339709112393
301,300450,0.371418662810158
301,300498,0.6541832590991461
301,300502,0.6034544245528441
301,300628,0.4776838372913933
301,300750,0.4008940740041901
301,300759,0.4339802933267607
301,300760,0.5858363451806887
301,300782,0.5596936419491589
301,300832,0.5038634941305067
301,300896,0.5085173263985087
301,300999,0.35891200060443895
301,333,0.42686043321523426
301,338,0.45547847454100654
301,3816,0.5273380512451961
301,408,0.575767334676502
301,425,0.5164565024594938
301,538,0.4510502919207574
301,568,0.5186363823369012
301,596,0.5372354859248009
301,600000,0.47120591172390924
301,600009,0.4379517193577658
301,600011,0.6189606634271654
301,600016,0.6047094993288591
301,600018,0.5792156451805905
301,600019,0.4934440050885599
301,600025,0.6860052097531448
301,600026,0.4348832489893175
301,600027,0.6532120861552639
301,600028,0.41119988285996967
301,600029,0.5458454898835845
301,600030,0.3833415301824943
301,600031,0.5107563240831605
301,600036,0.5601089748602817
301,600048,0.6026214606399121
301,600050,0.4355795723770156
301,600061,0.3988772900569918
301,600085,0.4749935101410052
301,600089,0.36469372684388124
301,600104,0.4215822855167656
301,600115,0.6167113568587836
301,600150,0.5439768636552323
301,600160,0.5625253426382575
301,600176,0.49494438989962664
301,600183,0.6721869185191951
301,600188,0.4254626691539055
301,600196,0.45823391978440053
301,600219,0.4934927706511929
301,600233,0.5511562817618689
301,600276,0.6741990204827487
301,600309,0.49295691594275914
301,600332,0.38401193579112713
301,600346,0.48460375952025336
301,600362,0.5530839077340739
301,600372,0.49380270284033567
301,600406,0.6318301159161364
301,600426,0.4463242713259141
301,600436,0.5618289531533386
301,600438,0.4376714669745617
301,600460,0.4986083064609549
301,600482,0.5256277136365624
301,600515,0.5337130028364746
301,600519,0.45725843565461743
301,600570,0.5003099902064134
301,600584,0.5262988407292657
301,600585,0.5610356174618061
301,600588,0.5404353173171825
301,600660,0.4835907509084978
301,600690,0.4247173528697573
301,600741,0.4882024913324887
301,600745,0.47359760636725945
301,600795,0.6673557956846285
301,600803,0.5903862713263572
301,600845,0.46118078988987565
301,600875,0.5959831041854224
301,600887,0.5761815984909266
301,600905,0.5579275729404047
301,600918,0.344344948577299
301,600919,0.6336738333177033
301,600926,0.6016930050562419
301,600938,0.4343765415630393
301,600958,0.36756791881012985
301,600989,0.5947638762627514
301,600999,0.37309592939451186
301,601009,0.581941348457887
301,601012,0.3773433110332939
301,601021,0.6503843050413365
301,601058,0.6804279962918635
301,601059,0.45233234839730263
301,601066,0.41979201243799813
301,601088,0.697923574959926
301,601100,0.635495539078551
301,601111,0.6194172983319282
301,601117,0.4757649898463715
301,601127,0.5849644625227051
301,601136,0.4731490381198331
301,601138,0.6932983346393229
301,601166,0.5503541536846037
301,601169,0.6355278869837229
301,601186,0.40041931623502014
301,601211,0.35984535237627036
301,601225,0.60701895592349
301,601236,0.5732895920861323
301,601238,0.4534269009810028
301,601318,0.4322911613386268
301,601319,0.6398241534536196
301,601328,0.6380003883676056
301,601336,0.4902527156119296
301,601360,0.5156869730103725
301,601377,0.41038637483353047
301,601390,0.4260384420089671
301,601600,0.5580031620828838
301,601601,0.5247966347214894
301,601607,0.4537884233450836
301,601618,0.4615192469454944
301,601628,0.44087618197227985
301,601633,0.5071609175832567
301,601658,0.6981275467286712
301,601668,0.4956986947933055
301,601669,0.4628380321573051
301,601688,0.39592501261627544
301,601698,0.5434198640903232
301,601699,0.3856097353496357
301,601728,0.6985619497328883
301,601766,0.450721754108649
301,601788,0.3706339890233009
301,601799,0.531017338187873
301,601800,0.44892152328545376
301,601808,0.42154803466323165
301,601816,0.6965235996952841
301,601818,0.6367770009714038
301,601857,0.43051736002214946
301,601865,0.4893151862846794
301,601868,0.5874844244753048
301,601872,0.5593918593529608
301,601877,0.4079701635413613
301,601878,0.39797152771889543
301,601881,0.49929777618682003
301,601888,0.5442465929896337
301,601898,0.5903561397512905
301,601899,0.6294795044237695
301,601901,0.4165649059665587
301,601919,0.39325355433977005
301,601985,0.5119004900477536
301,601989,0.5688588157611604
301,601995,0.40756939463991615
301,601998,0.5977492724967495
301,603019,0.3938400749377029
301,603195,0.621949187912224
301,603259,0.6693871385757191
301,603260,0.5478582928155322
301,603288,0.5510950016008003
301,603296,0.696760252544544
301,603392,0.6270419469408266
301,603501,0.4881476968241223
301,603659,0.5969387312866704
301,603799,0.5911549435717374
301,603806,0.43511442206534745
301,603833,0.6977391082919728
301,603986,0.6254095014594077
301,603993,0.6072278051261257
301,605117,0.5852909804212334
301,617,0.6933615063107847
301,625,0.4087778926948984
301,63,0.47366659448179715
301,630,0.5534298476918189
301,651,0.5754521640894436
301,661,0.6332768639746206
301,688008,0.4224781077435579
301,688009,0.4325293382384251
301,688012,0.6332779260660977
301,688041,0.6702152488645035
301,688082,0.45449575156188915
301,688111,0.6874782269541098
301,688126,0.37425958576494434
301,688169,0.5144965203002201
301,688187,0.4082384064999055
301,688223,0.3704113654244642
301,688256,0.6551137632052801
301,688303,0.5107790733006655
301,688396,0.48721743612608115
301,688472,0.3673289953461726
301,688599,0.33914007010032
301,688981,0.577078878186347
301,708,0.4618960209662105
301,725,0.4311702758100391
301,768,0.6337738827256991
301,776,0.5264408168674038
301,786,0.6278667335238661
301,792,0.31613861330389414
301,800,0.39356308807623985
301,807,0.6727550741332737
301,858,0.4468786608190838
301,938,0.5126819406606339
301,977,0.5615201060002957
301,983,0.3720978488998312
301269,2049,0.6115290407062985
301269,2179,0.6073576695720297
301269,2371,0.5250120447623285
301269,300033,0.6854271851925614
301269,300661,0.6684503182336671
301269,300782,0.6491740695815775
301269,603833,0.6872978618218073
301269,688012,0.5486323986966632
301269,688082,0.592674674306525
301269,688111,0.6394515051152035
301269,688126,0.6268533848416651
301269,688981,0.5670220111822464
333,1,0.32814111065293006
333,100,0.42610758088627054
333,157,0.4103894906091933
333,166,0.40218592023574495
333,1965,0.6985630836967038
333,1979,0.5656032140364597
333,2,0.5533879774988689
333,2001,0.30879588340316144
333,2027,0.4975299186690513
333,2028,0.5164811909184827
333,2050,0.5923018636166619
333,2074,0.5195700587887093
333,2129,0.4728260997271895
333,2142,0.32538181371700214
333,2180,0.553336304003553
333,2230,0.4291859451476221
333,2236,0.3929348001791665
333,2241,0.5774547001920403
333,2252,0.5718510062642694
333,2271,0.41504680008483075
333,2304,0.45011739323231614
333,2352,0.3676277117696827
333,2415,0.34458714362467324
333,2422,0.6295080791928471
333,2459,0.4995829752456742
333,2460,0.45653360806200793
333,2463,0.6725592396716523
333,2466,0.473145290998801
333,2475,0.5709539221397935
333,2493,0.38352590186852975
333,2555,0.4905858428233203
333,2594,0.44299650090119613
333,2601,0.4148757005033862
333,2648,0.6579042211709123
333,2709,0.4171167255174367
333,2736,0.40873744185218674
333,2812,0.4293444299582515
333,2916,0.5817270470207616
333,2920,0.550200747144532
333,2938,0.6230657575930365
333,300014,0.35386559856328204
333,300015,0.4852632543148818
333,300033,0.4724872798994324
333,300059,0.39406668348464935
333,300122,0.5347667659134397
333,300124,0.5301039705654814
333,300274,0.38597127109929485
333,300308,0.47531572490302565
333,300316,0.4499757070472846
333,300347,0.5490834837388223
333,300394,0.462230955114623
333,300408,0.5522059710330622
333,300418,0.3719104211147245
333,300433,0.4123982792348927
333,300442,0.6146321508403428
333,300450,0.3675404366561045
333,300498,0.6638644804199869
333,300502,0.4888628175596217
333,300628,0.4024144014749781
333,300750,0.2446690978005227
333,300759,0.492337762614074
333,300760,0.5844503121617121
333,300782,0.6053557197086867
333,300832,0.6143846158186793
333,300896,0.4639878572729782
333,300979,0.5890676857127737
333,300999,0.43678362198121523
333,301,0.42686043321523426
333,338,0.3312442895237261
333,3816,0.5558354044439578
333,408,0.45925557940969297
333,425,0.46111196934300525
333,538,0.3881106114682882
333,568,0.467360047226856
333,596,0.5599078551998786
333,600000,0.37282606812167973
333,600009,0.4383133508549839
333,600010,0.6433096191858192
333,600011,0.5367927950779539
333,600015,0.6259976730600882
333,600016,0.5199993474776156
333,600018,0.46420706539746204
333,600019,0.4968334926564161
333,600023,0.6503905357718089
333,600025,0.6511454689769909
333,600026,0.42033383536873803
333,600027,0.5846263141740087
333,600028,0.34205297170285565
333,600029,0.537361219862331
333,600030,0.36682539951967597
333,600031,0.4644847729447422
333,600036,0.37979794113551646
333,600048,0.6154816494924638
333,600050,0.4034183805115401
333,600061,0.3964711307672839
333,600066,0.6712279081656831
333,600085,0.4619888713083182
333,600089,0.3825071207912588
333,600104,0.40061472526649045
333,600115,0.6165883870524567
333,600150,0.5181258085708786
333,600160,0.4826908868911708
333,600176,0.42498482105744917
333,600183,0.62943067019958
333,600188,0.3892806350733048
333,600196,0.4663869933626542
333,600219,0.4513825330803449
333,600233,0.4532461197436305
333,600276,0.5660787623214847
333,600309,0.4349212375229795
333,600332,0.43023554632624306
333,600346,0.4989989405115953
333,600362,0.4386102398595396
333,600372,0.5734408096356269
333,600406,0.628899564571683
333,600415,0.5968127695535341
333,600426,0.4398604049880951
333,600436,0.5352172090420316
333,600438,0.5341941643925185
333,600460,0.5474032758308026
333,600482,0.5481177603672169
333,600489,0.6971316967733908
333,600515,0.5748358099912156
333,600519,0.4311040913715717
333,600570,0.5029447237526792
333,600584,0.5390076739701966
333,600585,0.5171619515023113
333,600588,0.5982677738714922
333,600600,0.6534348778324358
333,600660,0.4045414085961775
333,600690,0.2542310772543763
333,600741,0.4261530099577697
333,600745,0.5066354527278524
333,600795,0.6124160308439484
333,600803,0.6393920842563305
333,600845,0.4732462304931617
333,600875,0.543864712701438
333,600886,0.6418571099104788
333,600887,0.5452091499082845
333,600905,0.5550116060701399
333,600918,0.3906588818461082
333,600919,0.5024706146943424
333,600926,0.43973527896949993
333,600938,0.3398201596009266
333,600958,0.3709892796406583
333,600989,0.4900828156412381
333,600999,0.32175793288063226
333,601006,0.6610529144317151
333,601009,0.4558055590246902
333,601012,0.44985161037222476
333,601021,0.5961563176687203
333,601058,0.4693725085698972
333,601059,0.3975662011995186
333,601066,0.47125134155324055
333,601088,0.6580381347471445
333,601100,0.5719140781447081
333,601111,0.6145622573225213
333,601117,0.48820764189496724
333,601127,0.6381401013407357
333,601136,0.41615139310490246
333,601138,0.5934625584613937
333,601166,0.37568865377357175
333,601169,0.5409807509966638
333,601186,0.38149883317625766
333,601211,0.32833595347391165
333,601225,0.509632287572908
333,601229,0.6658675501111622
333,601236,0.534871072162081
333,601238,0.44166532683044835
333,601288,0.6541504990314642
333,601318,0.3440493540098668
333,601319,0.5060762700930028
333,601328,0.5828778092522384
333,601336,0.3707986968058947
333,601360,0.5020846323038296
333,601377,0.41983810113194
333,601390,0.40470993771173047
333,601398,0.6618513113499584
333,601600,0.4186054244036065
333,601601,0.40058259620593617
333,601607,0.4352806884950702
333,601618,0.4075427716375256
333,601628,0.3807009339576948
333,601633,0.3832750450953877
333,601658,0.5490143136254328
333,601668,0.43802440710081414
333,601669,0.40028112432623253
333,601688,0.3310597272516399
333,601689,0.6250268664683898
333,601698,0.6019764937126328
333,601699,0.39567414241724697
333,601728,0.6486728147759704
333,601766,0.4342238616044626
333,601788,0.3625253780844535
333,601799,0.513316976132947
333,601800,0.4757963132855686
333,601808,0.3722574578627119
333,601816,0.6559793652514119
333,601818,0.47933360488918186
333,601838,0.5306547277487728
333,601857,0.3006568502845527
333,601865,0.5335362592188735
333,601868,0.588511571794665
333,601872,0.48032508807365426
333,601877,0.3627666942764498
333,601878,0.37492709954985604
333,601881,0.4283734715209573
333,601888,0.5652578780644819
333,601898,0.5128906135487827
333,601899,0.4272641276313265
333,601901,0.38333696283438135
333,601916,0.5974672659892402
333,601919,0.32900019354234344
333,601985,0.48403000894318804
333,601988,0.6760445517836121
333,601989,0.5759032828996834
333,601995,0.37908742764215664
333,601998,0.47273183361672655
333,603019,0.482174793531407
333,603195,0.5379330439183496
333,603259,0.6188310478521452
333,603260,0.6330197312308331
333,603288,0.49761327374896014
333,603296,0.6307437824789686
333,603369,0.6051391557179944
333,603392,0.628002277497565
333,603501,0.5421282247008462
333,603659,0.5334577953130998
333,603799,0.5124902447998598
333,603806,0.5082406349038423
333,603986,0.6371842644465584
333,603993,0.45724497860052793
333,605117,0.5008139377112145
333,617,0.6552964946756471
333,625,0.3614892254541474
333,63,0.4507107300199341
333,630,0.4824625831250059
333,651,0.34576472278509773
333,661,0.6774941378032057
333,688008,0.44849590153482444
333,688009,0.4414614090561597
333,688036,0.6672781821995173
333,688082,0.5124289017050425
333,688126,0.46443708020137175
333,688169,0.3714945953804317
333,688187,0.4517863627784
333,688223,0.41679725391620503
333,688256,0.6856110712170886
333,688303,0.6297074794229329
333,688396,0.4807509502189029
333,688472,0.3886395388147218
333,688599,0.4000527624895771
333,708,0.367767902282195
333,725,0.40450646121745537
333,776,0.47078757020185247
333,786,0.589822872935676
333,792,0.35372450255898447
333,800,0.4145010760382162
333,807,0.526722801751498
333,858,0.40835466558015365
333,895,0.6537952905975206
333,938,0.4818050302176219
333,963,0.6884955389943086
333,977,0.5709796667678203
333,983,0.38728391581425825
333,999,0.6022772443039222
338,1,0.39484704960146155
338,100,0.34138583824830815
338,157,0.40214266448486335
338,166,0.39981297572150865
338,1979,0.6254509210441619
338,2,0.5548543514121735
338,2001,0.4290285744959573
338,2027,0.4477550143658672
338,2028,0.49391215184672255
338,2049,0.6338409747517463
338,2050,0.4288773335543018
338,2074,0.47540017582723926
338,2129,0.38821308764072315
338,2142,0.4186735815133955
338,2179,0.6928759648630864
338,2180,0.4252182031548969
338,2230,0.38075128242422374
338,2236,0.31777940000394966
338,2241,0.47803790763104725
338,2252,0.5810300000015649
338,2271,0.38407394824139296
338,2304,0.5320902581299849
338,2352,0.4601239786611917
338,2415,0.3163072116117097
338,2422,0.6712426594207261
338,2459,0.42190388551337754
338,2460,0.35448027903674884
338,2463,0.5226055409864891
338,2466,0.43966784066732456
338,2475,0.45435007930662763
338,2493,0.3898005710035276
338,2555,0.3971832656118113
338,2594,0.37563766652166397
338,2601,0.36695358534502753
338,2648,0.5760231641086
338,2709,0.34368365266172907
338,2736,0.37958989815728517
338,2812,0.43501048570443146
338,2916,0.4657429811063526
338,2920,0.40547074913978254
338,2938,0.45049767689220965
338,300014,0.34484052437331125
338,300015,0.4309130236054233
338,300033,0.44546978424532657
338,300059,0.35885364725757385
338,300122,0.4754064910702225
338,300124,0.42737877646581734
338,300274,0.3729037518255043
338,300308,0.40101143212796775
338,300316,0.35965529134896124
338,300347,0.47779307432692686
338,300394,0.36088812900546086
338,300408,0.5554209858090319
338,300418,0.35258320605867866
338,300433,0.34647406493160504
338,300442,0.5182223871406538
338,300450,0.3374618065457339
338,300502,0.42032054010690745
338,300628,0.3701422492423626
338,300750,0.3161805092937996
338,300759,0.38803255126297775
338,300760,0.6248131363823328
338,300782,0.48756235770335443
338,300832,0.6283893794448774
338,300896,0.5028545119447915
338,300979,0.6146659954644822
338,300999,0.5330827593413019
338,301,0.45547847454100654
338,333,0.3312442895237261
338,3816,0.5720724827139748
338,408,0.40007283674973604
338,425,0.4251078834717137
338,538,0.5410482456321811
338,568,0.5226757951673802
338,596,0.5876182717791765
338,600000,0.4988562528147812
338,600009,0.45215116322527626
338,600010,0.5673696299162853
338,600011,0.5778017903588377
338,600015,0.6217667775267616
338,600016,0.6249215240887169
338,600018,0.5183137472342092
338,600019,0.49083853399893307
338,600026,0.39560721656483966
338,600027,0.5645028777165984
338,600028,0.4643403873613178
338,600029,0.4938956399969374
338,600030,0.35833574729734363
338,600031,0.3975827237847621
338,600036,0.40154915902761723
338,600048,0.6491205159983359
338,600050,0.39782496837770664
338,600061,0.37720769453690484
338,600066,0.6774732683171676
338,600085,0.5000517692895439
338,600089,0.35667545043155213
338,600104,0.4328571704228825
338,600115,0.5381802888288503
338,600150,0.4229376940645281
338,600160,0.4947721048608591
338,600176,0.4137530055327818
338,600183,0.4884901140476223
338,600188,0.44628082096442034
338,600196,0.4098690216629237
338,600219,0.42146084190663013
338,600233,0.48245340544258963
338,600276,0.5530985903990902
338,600309,0.37360304516852527
338,600332,0.5709586597496805
338,600346,0.41637681291971407
338,600362,0.34933662694633305
338,600372,0.5598433844673544
338,600415,0.5176764534468405
338,600426,0.5131544032927089
338,600436,0.6421525271938342
338,600438,0.437970092500376
338,600460,0.4339888327774005
338,600482,0.4670549188789217
338,600489,0.5928240888366625
338,600515,0.5576442711074063
338,600519,0.4710272470551232
338,600570,0.3962953405976245
338,600584,0.39579497119119367
338,600585,0.5334202201089306
338,600588,0.49915526047644354
338,600600,0.6742571959651281
338,600660,0.40314491097241334
338,600690,0.3422356510437735
338,600741,0.45997633659096315
338,600745,0.4268452381332879
338,600795,0.582587278666256
338,600803,0.6363595174848693
338,600809,0.6961596974421267
338,600845,0.40962209742588307
338,600875,0.5799990144721467
338,600886,0.6746136190480068
338,600905,0.5773729987929419
338,600918,0.3716843020206253
338,600919,0.5929692053554158
338,600926,0.5369318149049213
338,600938,0.39271054414846196
338,600958,0.3761723793267253
338,600989,0.4786183541227963
338,600999,0.32829960010830705
338,601006,0.6635222948788232
338,601009,0.5584750993111661
338,601012,0.35807763713735175
338,601021,0.6137447793903326
338,601058,0.4616087028359096
338,601059,0.3386880844493382
338,601066,0.40668095551101324
338,601100,0.4090834375006135
338,601111,0.4924799242102891
338,601117,0.5791264144475268
338,601127,0.6444031849491358
338,601136,0.3878787272135512
338,601138,0.4469127132589308
338,601166,0.46514474730953426
338,601169,0.6199341512706443
338,601186,0.4231620747618072
338,601211,0.329462377744431
338,601225,0.5357963838285218
338,601236,0.5413988724214446
338,601238,0.42658419457128927
338,601318,0.38110928984345915
338,601319,0.5768017384833124
338,601328,0.6273307201521752
338,601336,0.42548929499545074
338,601360,0.4225259911297309
338,601377,0.3949687306913058
338,601390,0.4286137381453675
338,601600,0.34380692208321373
338,601601,0.4365818495121314
338,601607,0.4812761837005778
338,601618,0.48970297793340445
338,601628,0.45753687721579883
338,601633,0.3214197413334696
338,601658,0.6497773018491642
338,601668,0.4861132588753555
338,601669,0.3904936877621136
338,601688,0.3166082247874661
338,601689,0.42709689671884554
338,601698,0.47477056110566307
338,601699,0.4684067617099694
338,601766,0.5372607402731986
338,601788,0.3422878158825724
338,601799,0.4919144572671891
338,601800,0.548720789786469
338,601808,0.3757158810569441
338,601816,0.6586736377578893
338,601818,0.5638021480237783
338,601838,0.6813673495115047
338,601857,0.42303215815631534
338,601865,0.4202982625759061
338,601868,0.5921750875587051
338,601872,0.4369919574992803
338,601877,0.3016955307285387
338,601878,0.33612068598659095
338,601881,0.37958116878406045
338,601888,0.5566356927161411
338,601898,0.5623951853528111
338,601899,0.4138480455185707
338,601901,0.3790170904641761
338,601916,0.6787609138717867
338,601919,0.3619651340394978
338,601985,0.5010814663788683
338,601989,0.4999700713304328
338,601995,0.3571313847905345
338,601998,0.5823025032205177
338,603019,0.4301406993588731
338,603195,0.5791518472974262
338,603259,0.45433673918356876
338,603260,0.5930365921836651
338,603288,0.5471031122067762
338,603296,0.5052162320148914
338,603392,0.6104625440491596
338,603501,0.4036851136435615
338,603659,0.42982477933258223
338,603799,0.3788999526234843
338,603806,0.43908127311671097
338,603986,0.43272821955322804
338,603993,0.3888889532611324
338,605117,0.4146620777511406
338,617,0.6102480115399507
338,625,0.3186035208579968
338,63,0.3778057330776772
338,630,0.40016252290523946
338,651,0.5329130675808088
338,661,0.6546824424706715
338,688008,0.3628565638138985
338,688009,0.4409962765315607
338,688012,0.5986821730557856
338,688036,0.688702116133384
338,688041,0.6165151681273833
338,688082,0.4732285588114973
338,688126,0.4341672031049111
338,688169,0.42649569749482075
338,688187,0.4098023889460237
338,688223,0.37066928476156435
338,688303,0.5994591765174733
338,688396,0.4724494115540311
338,688472,0.4110727745047126
338,688506,0.6520311049023083
338,688599,0.38555576191528096
338,688981,0.5771657315536285
338,708,0.4328251799757058
338,725,0.3543740086271553
338,768,0.6991246070105783
338,776,0.4988300564647299
338,786,0.616844786577218
338,792,0.3558162161666716
338,800,0.3492264774637055
338,807,0.4414679690003156
338,858,0.4667875850069382
338,895,0.6782257183405959
338,938,0.4631155810912303
338,963,0.6852684090814201
338,977,0.4685780368598387
338,983,0.4355526459072927
3816,1,0.40410742848984305
3816,100,0.6570356418696677
3816,1289,0.6232676957163248
3816,157,0.5971186231106357
3816,166,0.5118848345325194
3816,1979,0.5927984315540079
3816,2,0.5677039773781599
3816,2001,0.48419323377949797
3816,2027,0.670980583506579
3816,2028,0.6744938737502365
3816,2074,0.6695645575944844
3816,2129,0.6216632621289211
3816,2142,0.518001516635834
3816,2230,0.5872785243401588
3816,2236,0.6393590202077615
3816,2252,0.555393898595451
3816,2271,0.5675085451922097
3816,2304,0.46214666993926123
3816,2352,0.5320130960716501
3816,2415,0.4920246880892176
3816,2459,0.6437460058146615
3816,2460,0.6678539212296928
3816,2493,0.5286199066338995
3816,2555,0.5941643195118922
3816,2594,0.6945622692171706
3816,2601,0.478469929684167
3816,2709,0.6524505586224555
3816,2714,0.6985458997422488
3816,2736,0.5717584013535169
3816,2812,0.6062388665444207
3816,300014,0.522140108113589
3816,300015,0.48859689177426446
3816,300033,0.6047390985594228
3816,300059,0.5508091572110241
3816,300122,0.5678891948775231
3816,300274,0.5314217363604719
3816,300316,0.5419224710968338
3816,300347,0.5655907907597741
3816,300408,0.6375614135472125
3816,300418,0.5371130018989544
3816,300442,0.5944831627769362
3816,300450,0.5807349277436309
3816,300498,0.6037397550922996
